fecha,producto,categoria,cantidad,precio_unitario,canal,vendedor,cliente_id,revenue
2024-01-06 00:00:00.000000,Teclado,Tecnología,2,46.36,Tienda,Sofía,1824,92.72
2024-06-16 00:00:00.000000,Teclado,Tecnología,1,52.33,Tienda,Carlos,1371,52.33
2024-06-17 00:00:00.000000,Auriculares,Tecnología,1,79.34,Tienda,Luis,1440,79.34
2024-03-20 00:00:00.000000,Teclado,Tecnología,2,45.74,Tienda,Ana,1529,91.48
2024-05-28 00:00:00.000000,Mesa,Hogar,4,276.1,Online,Luis,1152,1104.4
2024-05-13 00:00:00.000000,Notebook,Tecnología,4,1122.06,Tienda,Luis,1499,4488.24
2024-02-07 00:00:00.000000,Monitor,Tecnología,2,375.44,Tienda,Ana,1525,750.88
2024-06-19 00:00:00.000000,Teclado,Tecnología,3,45.39,Online,Ana,1536,136.17000000000002
2024-05-17 00:00:00.000000,Mouse,Tecnología,2,20.48,Tienda,Ana,1909,40.96
2024-02-13 00:00:00.000000,Mouse,Tecnología,4,21.73,Tienda,Ana,1530,86.92
2024-06-06 00:00:00.000000,Silla,Hogar,3,156.7,Tienda,Carlos,1787,470.09999999999997
2024-01-02 00:00:00.000000,Mouse,Tecnología,2,18.78,Tienda,Ana,1732,37.56
2024-06-14 00:00:00.000000,Mouse,Tecnología,2,18.97,Online,Ana,1450,37.94
2024-05-09 00:00:00.000000,Teclado,Tecnología,2,50.25,Online,Ana,1682,100.5
2024-06-13 00:00:00.000000,Mouse,Tecnología,2,21.52,Online,Sofía,1250,43.04
2024-06-08 00:00:00.000000,Notebook,Tecnología,1,1190.56,Tienda,Juan,1376,1190.56
2024-01-27 00:00:00.000000,Notebook,Tecnología,2,1296.86,Online,Ana,1208,2593.72
2024-02-11 00:00:00.000000,Mouse,Tecnología,2,18.54,Tienda,Ana,1198,37.08
2024-06-18 00:00:00.000000,Mouse,Tecnología,1,18.71,Online,Juan,1639,18.71
2024-01-11 00:00:00.000000,Mesa,Hogar,4,328.62,Tienda,Ana,1456,1314.48
2024-06-25 00:00:00.000000,Notebook,Tecnología,3,1246.67,Tienda,Carlos,1954,3740.01
2024-02-16 00:00:00.000000,Mesa,Hogar,4,298.88,Online,Luis,1186,1195.52
2024-04-23 00:00:00.000000,Auriculares,Tecnología,2,75.21,Tienda,Sofía,1926,150.42
2024-01-25 00:00:00.000000,Notebook,Tecnología,3,1174.66,Tienda,Juan,1644,3523.9800000000005
2024-04-12 00:00:00.000000,Lámpara,Hogar,4,56.29,Tienda,Luis,1412,225.16
2024-01-24 00:00:00.000000,Lámpara,Hogar,3,59.58,Online,Ana,1417,178.74
2024-03-23 00:00:00.000000,Silla,Hogar,3,149.31,Online,Ana,1406,447.93
2024-05-18 00:00:00.000000,Lámpara,Hogar,1,61.58,Tienda,Luis,1165,61.58
2024-05-24 00:00:00.000000,Teclado,Tecnología,2,46.53,Tienda,Luis,1454,93.06
2024-03-01 00:00:00.000000,Monitor,Tecnología,3,387.12,Tienda,Luis,1387,1161.3600000000001
2024-06-27 00:00:00.000000,Lámpara,Hogar,2,57.09,Tienda,Sofía,1739,114.18
2024-04-09 00:00:00.000000,Monitor,Tecnología,2,430.87,Tienda,Carlos,1563,861.74
2024-01-19 00:00:00.000000,Silla,Hogar,1,140.15,Tienda,Ana,1362,140.15
2024-01-19 00:00:00.000000,Teclado,Tecnología,1,53.15,Tienda,Sofía,1776,53.15
2024-05-01 00:00:00.000000,Silla,Hogar,3,144.22,Tienda,Sofía,1256,432.65999999999997
2024-02-15 00:00:00.000000,Auriculares,Tecnología,4,84.31,Online,Sofía,1570,337.24
2024-03-17 00:00:00.000000,Lámpara,Hogar,4,55.17,Online,Carlos,1608,220.68
2024-03-01 00:00:00.000000,Notebook,Tecnología,3,1094.36,Online,Sofía,1746,3283.08
2024-01-25 00:00:00.000000,Silla,Hogar,4,161.17,Tienda,Juan,1223,644.68
2024-01-02 00:00:00.000000,Notebook,Tecnología,1,1244.3,Tienda,Sofía,1617,1244.3
2024-02-03 00:00:00.000000,Auriculares,Tecnología,4,80.47,Online,Sofía,1816,321.88
2024-04-13 00:00:00.000000,Mesa,Hogar,1,274.41,Online,Ana,1188,274.41
2024-05-15 00:00:00.000000,Auriculares,Tecnología,2,81.99,Tienda,Luis,1584,163.98
2024-02-25 00:00:00.000000,Silla,Hogar,1,141.44,Tienda,Ana,1801,141.44
2024-05-21 00:00:00.000000,Mouse,Tecnología,1,19.09,Online,Ana,1994,19.09
2024-03-03 00:00:00.000000,Auriculares,Tecnología,2,82.8,Tienda,Luis,1856,165.6
2024-02-17 00:00:00.000000,Teclado,Tecnología,4,45.15,Tienda,Sofía,1406,180.6
2024-06-22 00:00:00.000000,Mesa,Hogar,3,288.29,Tienda,Juan,1722,864.8700000000001
2024-02-09 00:00:00.000000,Auriculares,Tecnología,3,83.01,Tienda,Ana,1472,249.03000000000003
2024-04-14 00:00:00.000000,Teclado,Tecnología,4,48.68,Online,Sofía,1654,194.72
2024-03-23 00:00:00.000000,Notebook,Tecnología,2,1168.22,Online,Juan,1070,2336.44
2024-06-03 00:00:00.000000,Mesa,Hogar,1,275.97,Tienda,Ana,1675,275.97
2024-02-03 00:00:00.000000,Monitor,Tecnología,4,365.8,Online,Luis,1155,1463.2
2024-02-10 00:00:00.000000,Teclado,Tecnología,4,52.15,Tienda,Sofía,1783,208.6
2024-05-19 00:00:00.000000,Mesa,Hogar,3,296.83,Tienda,Sofía,1707,890.49
2024-06-21 00:00:00.000000,Mouse,Tecnología,1,21.79,Tienda,Juan,1142,21.79
2024-02-03 00:00:00.000000,Mesa,Hogar,4,298.2,Online,Juan,1639,1192.8
2024-06-02 00:00:00.000000,Monitor,Tecnología,3,391.39,Tienda,Ana,1689,1174.17
2024-01-31 00:00:00.000000,Mouse,Tecnología,4,21.59,Online,Luis,1562,86.36
2024-06-27 00:00:00.000000,Teclado,Tecnología,2,54.4,Online,Juan,1743,108.8
2024-05-18 00:00:00.000000,Mouse,Tecnología,1,19.67,Tienda,Juan,1561,19.67
2024-06-03 00:00:00.000000,Mesa,Hogar,3,280.65,Tienda,Sofía,1725,841.9499999999999
2024-01-26 00:00:00.000000,Auriculares,Tecnología,3,79.38,Online,Luis,1995,238.14
2024-04-12 00:00:00.000000,Mesa,Hogar,3,290.02,Online,Carlos,1553,870.06
2024-05-16 00:00:00.000000,Notebook,Tecnología,4,1207.52,Online,Luis,1690,4830.08
2024-06-03 00:00:00.000000,Lámpara,Hogar,2,62.16,Online,Ana,1851,124.32
2024-03-08 00:00:00.000000,Silla,Hogar,2,138.81,Tienda,Juan,1617,277.62
2024-01-09 00:00:00.000000,Lámpara,Hogar,3,59.32,Tienda,Ana,1003,177.96
2024-03-05 00:00:00.000000,Notebook,Tecnología,4,1104.98,Tienda,Luis,1149,4419.92
2024-05-10 00:00:00.000000,Lámpara,Hogar,2,55.46,Online,Sofía,1698,110.92
2024-03-13 00:00:00.000000,Lámpara,Hogar,4,64.32,Tienda,Ana,1112,257.28
2024-02-01 00:00:00.000000,Lámpara,Hogar,1,55.42,Tienda,Ana,1599,55.42
2024-01-23 00:00:00.000000,Auriculares,Tecnología,1,80.92,Tienda,Ana,1535,80.92
2024-06-22 00:00:00.000000,Silla,Hogar,1,158.03,Online,Luis,1426,158.03
2024-06-27 00:00:00.000000,Monitor,Tecnología,3,414.76,Online,Juan,1295,1244.28
2024-04-23 00:00:00.000000,Auriculares,Tecnología,3,84.96,Online,Juan,1435,254.88
2024-01-04 00:00:00.000000,Mouse,Tecnología,3,19.36,Online,Carlos,1724,58.08
2024-01-28 00:00:00.000000,Lámpara,Hogar,2,54.32,Online,Carlos,1828,108.64
2024-03-30 00:00:00.000000,Mouse,Tecnología,4,21.9,Tienda,Luis,1673,87.6
2024-05-18 00:00:00.000000,Monitor,Tecnología,1,418.38,Tienda,Ana,1456,418.38
2024-02-21 00:00:00.000000,Auriculares,Tecnología,4,84.14,Tienda,Luis,1367,336.56
2024-03-10 00:00:00.000000,Notebook,Tecnología,4,1282.09,Online,Ana,1169,5128.36
2024-06-15 00:00:00.000000,Silla,Hogar,4,146.81,Tienda,Ana,1052,587.24
2024-02-05 00:00:00.000000,Notebook,Tecnología,2,1279.6,Tienda,Ana,1425,2559.2
2024-02-03 00:00:00.000000,Lámpara,Hogar,1,54.73,Online,Ana,1295,54.73
2024-02-07 00:00:00.000000,Mesa,Hogar,2,296.46,Online,Carlos,1712,592.92
2024-06-02 00:00:00.000000,Monitor,Tecnología,3,401.91,Online,Luis,1324,1205.73
2024-03-07 00:00:00.000000,Mesa,Hogar,1,329.53,Tienda,Carlos,1997,329.53
2024-05-11 00:00:00.000000,Monitor,Tecnología,1,362.97,Online,Juan,1966,362.97
2024-01-29 00:00:00.000000,Monitor,Tecnología,4,367.34,Online,Juan,1188,1469.36
2024-05-20 00:00:00.000000,Teclado,Tecnología,1,54.69,Online,Juan,1471,54.69
2024-03-05 00:00:00.000000,Lámpara,Hogar,2,62.08,Online,Carlos,1686,124.16
2024-05-16 00:00:00.000000,Silla,Hogar,4,139.19,Online,Juan,1659,556.76
2024-01-26 00:00:00.000000,Mesa,Hogar,4,305.25,Online,Luis,1306,1221.0
2024-04-02 00:00:00.000000,Mouse,Tecnología,4,18.74,Tienda,Ana,1210,74.96
2024-01-04 00:00:00.000000,Teclado,Tecnología,1,47.2,Online,Ana,1091,47.2
2024-01-15 00:00:00.000000,Notebook,Tecnología,3,1187.83,Tienda,Luis,1099,3563.49
2024-05-29 00:00:00.000000,Lámpara,Hogar,2,58.14,Tienda,Luis,1672,116.28
2024-06-07 00:00:00.000000,Lámpara,Hogar,3,60.4,Tienda,Luis,1806,181.2
2024-03-08 00:00:00.000000,Mouse,Tecnología,4,21.06,Tienda,Juan,1927,84.24
2024-02-16 00:00:00.000000,Mouse,Tecnología,2,18.81,Tienda,Juan,1813,37.62
2024-06-18 00:00:00.000000,Auriculares,Tecnología,3,79.54,Tienda,Luis,1061,238.62
2024-05-21 00:00:00.000000,Silla,Hogar,2,148.9,Online,Juan,1305,297.8
2024-03-04 00:00:00.000000,Lámpara,Hogar,3,59.0,Tienda,Juan,1974,177.0
2024-06-26 00:00:00.000000,Lámpara,Hogar,4,59.61,Online,Ana,1148,238.44
2024-04-16 00:00:00.000000,Monitor,Tecnología,1,373.61,Tienda,Ana,1804,373.61
2024-01-10 00:00:00.000000,Mesa,Hogar,1,291.13,Tienda,Carlos,1467,291.13
2024-01-02 00:00:00.000000,Lámpara,Hogar,4,56.09,Online,Ana,1753,224.36
2024-01-17 00:00:00.000000,Teclado,Tecnología,1,54.48,Tienda,Sofía,1657,54.48
2024-01-24 00:00:00.000000,Monitor,Tecnología,2,388.1,Online,Juan,1452,776.2
2024-03-29 00:00:00.000000,Silla,Hogar,1,147.0,Online,Carlos,1544,147.0
2024-03-03 00:00:00.000000,Lámpara,Hogar,4,63.26,Online,Carlos,1933,253.04
2024-05-26 00:00:00.000000,Monitor,Tecnología,2,429.69,Online,Sofía,1607,859.38
2024-06-13 00:00:00.000000,Silla,Hogar,1,163.96,Tienda,Sofía,1893,163.96
2024-02-01 00:00:00.000000,Monitor,Tecnología,2,402.36,Tienda,Carlos,1650,804.72
2024-04-30 00:00:00.000000,Mouse,Tecnología,2,18.4,Tienda,Juan,1977,36.8
2024-02-11 00:00:00.000000,Lámpara,Hogar,3,55.33,Online,Ana,1847,165.99
2024-06-27 00:00:00.000000,Mesa,Hogar,3,296.83,Online,Luis,1978,890.49
2024-06-23 00:00:00.000000,Auriculares,Tecnología,3,72.71,Online,Ana,1786,218.13
2024-01-07 00:00:00.000000,Notebook,Tecnología,2,1243.71,Online,Luis,1029,2487.42
2024-03-11 00:00:00.000000,Mesa,Hogar,3,273.61,Online,Ana,1545,820.83
2024-01-27 00:00:00.000000,Notebook,Tecnología,2,1125.19,Tienda,Juan,1150,2250.38
2024-04-09 00:00:00.000000,Notebook,Tecnología,4,1250.02,Online,Ana,1943,5000.08
2024-06-06 00:00:00.000000,Teclado,Tecnología,3,54.59,Online,Juan,1835,163.77
2024-06-22 00:00:00.000000,Monitor,Tecnología,2,374.45,Online,Juan,1981,748.9
2024-02-22 00:00:00.000000,Mesa,Hogar,1,300.86,Online,Juan,1125,300.86
2024-01-16 00:00:00.000000,Mesa,Hogar,3,285.9,Tienda,Juan,1978,857.6999999999999
2024-05-03 00:00:00.000000,Mesa,Hogar,2,295.24,Tienda,Juan,1248,590.48
2024-06-24 00:00:00.000000,Teclado,Tecnología,2,49.6,Tienda,Juan,1738,99.2
2024-03-24 00:00:00.000000,Silla,Hogar,3,144.58,Tienda,Sofía,1901,433.74
2024-05-30 00:00:00.000000,Mesa,Hogar,4,306.32,Tienda,Juan,1936,1225.28
2024-06-22 00:00:00.000000,Mesa,Hogar,3,325.57,Online,Luis,1605,976.71
2024-06-24 00:00:00.000000,Auriculares,Tecnología,3,80.33,Online,Luis,1160,240.99
2024-05-19 00:00:00.000000,Teclado,Tecnología,4,54.42,Online,Ana,1356,217.68
2024-03-19 00:00:00.000000,Monitor,Tecnología,3,418.93,Tienda,Juan,1538,1256.79
2024-06-27 00:00:00.000000,Notebook,Tecnología,1,1144.56,Online,Sofía,1886,1144.56
2024-03-07 00:00:00.000000,Mesa,Hogar,4,283.12,Tienda,Juan,1447,1132.48
2024-01-22 00:00:00.000000,Auriculares,Tecnología,1,76.37,Tienda,Ana,1815,76.37
2024-02-06 00:00:00.000000,Mouse,Tecnología,1,18.08,Online,Luis,1380,18.08
2024-04-13 00:00:00.000000,Notebook,Tecnología,3,1260.86,Online,Ana,1684,3782.58
2024-05-16 00:00:00.000000,Teclado,Tecnología,3,48.35,Online,Ana,1324,145.05
2024-05-09 00:00:00.000000,Mesa,Hogar,2,288.66,Tienda,Sofía,1969,577.32
2024-05-10 00:00:00.000000,Mouse,Tecnología,1,21.49,Online,Carlos,1147,21.49
2024-04-11 00:00:00.000000,Auriculares,Tecnología,3,76.51,Online,Sofía,1862,229.53000000000003
2024-02-15 00:00:00.000000,Monitor,Tecnología,2,373.34,Tienda,Sofía,1886,746.68
2024-02-20 00:00:00.000000,Mesa,Hogar,1,314.81,Tienda,Juan,1469,314.81
2024-03-12 00:00:00.000000,Lámpara,Hogar,3,55.36,Tienda,Juan,1517,166.07999999999998
2024-04-04 00:00:00.000000,Silla,Hogar,2,157.1,Online,Sofía,1695,314.2
2024-03-20 00:00:00.000000,Silla,Hogar,4,160.26,Tienda,Ana,1299,641.04
2024-05-01 00:00:00.000000,Auriculares,Tecnología,1,84.66,Online,Sofía,1033,84.66
2024-03-10 00:00:00.000000,Notebook,Tecnología,3,1283.28,Tienda,Juan,1828,3849.84
2024-06-04 00:00:00.000000,Lámpara,Hogar,1,59.24,Online,Luis,1240,59.24
2024-02-12 00:00:00.000000,Silla,Hogar,3,138.96,Online,Juan,1197,416.88
2024-03-22 00:00:00.000000,Mouse,Tecnología,2,20.34,Online,Sofía,1636,40.68
2024-04-02 00:00:00.000000,Lámpara,Hogar,2,65.65,Online,Juan,1681,131.3
2024-05-12 00:00:00.000000,Silla,Hogar,3,164.17,Online,Luis,1061,492.51
2024-04-07 00:00:00.000000,Mesa,Hogar,3,296.43,Online,Ana,1905,889.29
2024-06-17 00:00:00.000000,Mesa,Hogar,4,317.59,Online,Sofía,1450,1270.36
2024-04-01 00:00:00.000000,Auriculares,Tecnología,3,73.91,Tienda,Luis,1641,221.73
2024-02-16 00:00:00.000000,Monitor,Tecnología,1,423.3,Tienda,Juan,1159,423.3
2024-03-11 00:00:00.000000,Notebook,Tecnología,1,1184.4,Online,Ana,1473,1184.4
2024-05-07 00:00:00.000000,Mesa,Hogar,2,279.95,Tienda,Juan,1256,559.9
2024-03-09 00:00:00.000000,Teclado,Tecnología,1,49.03,Online,Carlos,1902,49.03
2024-04-01 00:00:00.000000,Auriculares,Tecnología,1,84.61,Online,Juan,1910,84.61
2024-01-03 00:00:00.000000,Lámpara,Hogar,2,57.5,Tienda,Luis,1800,115.0
2024-04-20 00:00:00.000000,Notebook,Tecnología,3,1170.39,Tienda,Carlos,1615,3511.17
2024-01-24 00:00:00.000000,Teclado,Tecnología,1,48.6,Tienda,Ana,1727,48.6
2024-05-05 00:00:00.000000,Notebook,Tecnología,1,1219.75,Tienda,Luis,1601,1219.75
2024-01-28 00:00:00.000000,Monitor,Tecnología,3,438.46,Tienda,Juan,1844,1315.3799999999999
2024-02-18 00:00:00.000000,Mesa,Hogar,1,294.89,Tienda,Ana,1233,294.89
2024-04-24 00:00:00.000000,Silla,Hogar,3,140.45,Tienda,Ana,1948,421.34999999999997
2024-06-06 00:00:00.000000,Lámpara,Hogar,2,64.49,Tienda,Carlos,1042,128.98
2024-05-11 00:00:00.000000,Mesa,Hogar,1,305.44,Tienda,Luis,1761,305.44
2024-05-06 00:00:00.000000,Mouse,Tecnología,3,19.23,Online,Carlos,1471,57.69
2024-05-30 00:00:00.000000,Auriculares,Tecnología,4,86.6,Online,Juan,1515,346.4
2024-04-12 00:00:00.000000,Teclado,Tecnología,1,50.28,Online,Juan,1858,50.28
2024-04-17 00:00:00.000000,Mesa,Hogar,3,279.04,Tienda,Juan,1989,837.1200000000001
2024-04-03 00:00:00.000000,Mouse,Tecnología,1,18.49,Online,Juan,1253,18.49
2024-03-22 00:00:00.000000,Monitor,Tecnología,2,430.27,Tienda,Juan,1967,860.54
2024-06-20 00:00:00.000000,Teclado,Tecnología,3,53.15,Tienda,Sofía,1902,159.45
2024-01-16 00:00:00.000000,Mesa,Hogar,2,290.95,Online,Juan,1791,581.9
2024-05-30 00:00:00.000000,Monitor,Tecnología,3,406.21,Tienda,Juan,1815,1218.6299999999999
2024-02-15 00:00:00.000000,Notebook,Tecnología,3,1148.27,Tienda,Luis,1392,3444.81
2024-02-11 00:00:00.000000,Mesa,Hogar,1,327.12,Online,Juan,1155,327.12
2024-03-01 00:00:00.000000,Mouse,Tecnología,2,18.76,Tienda,Juan,1866,37.52
2024-01-08 00:00:00.000000,Silla,Hogar,3,149.62,Online,Ana,1548,448.86
2024-02-15 00:00:00.000000,Mouse,Tecnología,2,21.92,Tienda,Juan,1455,43.84
2024-04-22 00:00:00.000000,Mouse,Tecnología,3,19.51,Tienda,Ana,1862,58.53
2024-01-19 00:00:00.000000,Mouse,Tecnología,1,18.01,Online,Luis,1211,18.01
2024-06-03 00:00:00.000000,Mesa,Hogar,2,314.65,Online,Ana,1799,629.3
2024-02-25 00:00:00.000000,Silla,Hogar,1,140.72,Tienda,Juan,1331,140.72
2024-04-22 00:00:00.000000,Notebook,Tecnología,2,1084.59,Tienda,Luis,1944,2169.18
2024-04-15 00:00:00.000000,Teclado,Tecnología,4,52.38,Tienda,Carlos,1307,209.52
2024-04-17 00:00:00.000000,Lámpara,Hogar,1,59.65,Online,Juan,1241,59.65
2024-01-28 00:00:00.000000,Mouse,Tecnología,3,21.92,Tienda,Juan,1263,65.76
2024-04-16 00:00:00.000000,Silla,Hogar,4,160.43,Tienda,Juan,1853,641.72
2024-03-27 00:00:00.000000,Auriculares,Tecnología,3,74.5,Online,Ana,1907,223.5
2024-02-23 00:00:00.000000,Monitor,Tecnología,4,416.03,Tienda,Carlos,1806,1664.12
2024-02-07 00:00:00.000000,Notebook,Tecnología,3,1117.26,Tienda,Luis,1369,3351.7799999999997
2024-03-30 00:00:00.000000,Auriculares,Tecnología,4,82.17,Tienda,Juan,1548,328.68
2024-01-10 00:00:00.000000,Monitor,Tecnología,4,390.13,Online,Carlos,1637,1560.52
2024-06-08 00:00:00.000000,Auriculares,Tecnología,1,87.62,Tienda,Juan,1344,87.62
2024-06-22 00:00:00.000000,Monitor,Tecnología,3,396.38,Tienda,Carlos,1888,1189.1399999999999
2024-05-14 00:00:00.000000,Teclado,Tecnología,4,46.54,Tienda,Carlos,1015,186.16
2024-02-04 00:00:00.000000,Lámpara,Hogar,4,64.3,Tienda,Sofía,1893,257.2
2024-01-27 00:00:00.000000,Lámpara,Hogar,2,54.46,Tienda,Ana,1616,108.92
2024-04-20 00:00:00.000000,Auriculares,Tecnología,2,73.49,Online,Carlos,1043,146.98
2024-03-09 00:00:00.000000,Auriculares,Tecnología,4,78.58,Tienda,Ana,1016,314.32
2024-03-25 00:00:00.000000,Lámpara,Hogar,4,59.11,Tienda,Ana,1130,236.44
2024-02-01 00:00:00.000000,Lámpara,Hogar,2,63.93,Tienda,Luis,1114,127.86
2024-06-14 00:00:00.000000,Lámpara,Hogar,3,62.19,Online,Juan,1901,186.57
2024-04-09 00:00:00.000000,Monitor,Tecnología,1,410.42,Online,Luis,1232,410.42
2024-03-27 00:00:00.000000,Monitor,Tecnología,3,395.95,Tienda,Sofía,1511,1187.85
2024-02-12 00:00:00.000000,Notebook,Tecnología,1,1137.26,Tienda,Luis,1130,1137.26
2024-04-16 00:00:00.000000,Mouse,Tecnología,1,18.7,Online,Carlos,1759,18.7
2024-02-28 00:00:00.000000,Silla,Hogar,2,158.58,Tienda,Juan,1971,317.16
2024-05-04 00:00:00.000000,Mesa,Hogar,3,272.7,Online,Juan,1204,818.0999999999999
2024-06-06 00:00:00.000000,Monitor,Tecnología,3,388.21,Online,Juan,1406,1164.6299999999999
2024-03-17 00:00:00.000000,Teclado,Tecnología,2,46.45,Tienda,Luis,1528,92.9
2024-04-20 00:00:00.000000,Silla,Hogar,4,161.44,Online,Sofía,1083,645.76
2024-06-09 00:00:00.000000,Notebook,Tecnología,2,1242.49,Tienda,Sofía,1902,2484.98
2024-02-01 00:00:00.000000,Teclado,Tecnología,2,45.09,Tienda,Sofía,1078,90.18
2024-01-06 00:00:00.000000,Monitor,Tecnología,2,424.12,Online,Juan,1497,848.24
2024-01-11 00:00:00.000000,Mouse,Tecnología,3,20.04,Online,Juan,1168,60.12
2024-04-29 00:00:00.000000,Auriculares,Tecnología,4,80.81,Tienda,Sofía,1853,323.24
2024-01-14 00:00:00.000000,Monitor,Tecnología,4,373.69,Tienda,Carlos,1322,1494.76
2024-06-28 00:00:00.000000,Mesa,Hogar,4,301.72,Tienda,Juan,1084,1206.88
2024-05-20 00:00:00.000000,Mesa,Hogar,3,272.66,Online,Luis,1927,817.98
2024-05-07 00:00:00.000000,Monitor,Tecnología,2,403.65,Online,Juan,1559,807.3
2024-06-18 00:00:00.000000,Notebook,Tecnología,3,1146.16,Tienda,Ana,1738,3438.4800000000005
2024-05-02 00:00:00.000000,Notebook,Tecnología,4,1092.0,Online,Carlos,1669,4368.0
2024-02-12 00:00:00.000000,Silla,Hogar,2,143.51,Online,Carlos,1895,287.02
2024-01-11 00:00:00.000000,Notebook,Tecnología,2,1095.83,Tienda,Ana,1901,2191.66
2024-05-05 00:00:00.000000,Auriculares,Tecnología,1,83.41,Online,Sofía,1607,83.41
2024-05-25 00:00:00.000000,Lámpara,Hogar,4,64.83,Online,Sofía,1825,259.32
2024-03-21 00:00:00.000000,Mesa,Hogar,4,329.26,Tienda,Ana,1899,1317.04
2024-03-06 00:00:00.000000,Monitor,Tecnología,2,435.68,Tienda,Ana,1477,871.36
2024-05-27 00:00:00.000000,Auriculares,Tecnología,4,76.38,Online,Luis,1292,305.52
2024-04-03 00:00:00.000000,Teclado,Tecnología,3,50.15,Online,Juan,1552,150.45
2024-01-06 00:00:00.000000,Auriculares,Tecnología,1,83.71,Tienda,Ana,1968,83.71
2024-02-21 00:00:00.000000,Silla,Hogar,3,137.82,Tienda,Ana,1625,413.46
2024-02-09 00:00:00.000000,Monitor,Tecnología,2,380.46,Online,Juan,1050,760.92
2024-01-14 00:00:00.000000,Lámpara,Hogar,4,63.79,Online,Carlos,1681,255.16
2024-06-12 00:00:00.000000,Mouse,Tecnología,2,18.12,Tienda,Sofía,1898,36.24
2024-01-31 00:00:00.000000,Lámpara,Hogar,4,59.32,Tienda,Luis,1500,237.28
2024-05-21 00:00:00.000000,Auriculares,Tecnología,4,74.71,Tienda,Ana,1603,298.84
2024-02-13 00:00:00.000000,Mouse,Tecnología,2,18.68,Online,Juan,1566,37.36
2024-02-24 00:00:00.000000,Notebook,Tecnología,3,1268.12,Tienda,Luis,1561,3804.3599999999997
2024-06-06 00:00:00.000000,Mouse,Tecnología,1,18.54,Online,Juan,1012,18.54
2024-02-22 00:00:00.000000,Lámpara,Hogar,4,59.78,Tienda,Juan,1740,239.12
2024-03-10 00:00:00.000000,Monitor,Tecnología,2,362.48,Tienda,Ana,1789,724.96
2024-01-08 00:00:00.000000,Auriculares,Tecnología,4,77.73,Tienda,Ana,1123,310.92
2024-01-12 00:00:00.000000,Silla,Hogar,2,148.83,Online,Ana,1877,297.66
2024-06-20 00:00:00.000000,Teclado,Tecnología,1,45.51,Tienda,Juan,1901,45.51
2024-06-13 00:00:00.000000,Mesa,Hogar,1,289.44,Tienda,Carlos,1721,289.44
2024-05-13 00:00:00.000000,Silla,Hogar,4,145.71,Tienda,Sofía,1462,582.84
2024-05-18 00:00:00.000000,Silla,Hogar,3,162.06,Online,Ana,1399,486.18
2024-04-29 00:00:00.000000,Lámpara,Hogar,4,59.65,Tienda,Juan,1701,238.6
2024-06-02 00:00:00.000000,Mesa,Hogar,3,291.13,Tienda,Juan,1274,873.39
2024-03-25 00:00:00.000000,Notebook,Tecnología,4,1209.48,Tienda,Ana,1453,4837.92
2024-04-03 00:00:00.000000,Monitor,Tecnología,4,390.73,Tienda,Sofía,1018,1562.92
2024-06-11 00:00:00.000000,Silla,Hogar,4,136.46,Tienda,Sofía,1293,545.84
2024-06-26 00:00:00.000000,Teclado,Tecnología,4,47.07,Online,Ana,1631,188.28
2024-04-12 00:00:00.000000,Mesa,Hogar,4,313.47,Online,Ana,1911,1253.88
2024-06-24 00:00:00.000000,Teclado,Tecnología,2,53.89,Online,Luis,1965,107.78
2024-06-04 00:00:00.000000,Mouse,Tecnología,4,20.3,Online,Carlos,1262,81.2
2024-01-16 00:00:00.000000,Auriculares,Tecnología,4,78.67,Online,Ana,1795,314.68
2024-02-25 00:00:00.000000,Lámpara,Hogar,3,63.15,Online,Luis,1835,189.45
2024-03-13 00:00:00.000000,Mesa,Hogar,3,317.14,Tienda,Luis,1367,951.42
2024-06-14 00:00:00.000000,Monitor,Tecnología,4,434.85,Online,Juan,1818,1739.4
2024-02-12 00:00:00.000000,Teclado,Tecnología,4,45.3,Tienda,Juan,1043,181.2
2024-05-15 00:00:00.000000,Teclado,Tecnología,1,51.04,Online,Juan,1812,51.04
2024-02-12 00:00:00.000000,Lámpara,Hogar,2,63.79,Tienda,Luis,1407,127.58
2024-06-13 00:00:00.000000,Mouse,Tecnología,3,18.84,Online,Juan,1604,56.519999999999996
2024-06-26 00:00:00.000000,Notebook,Tecnología,2,1229.81,Online,Sofía,1593,2459.62
2024-06-15 00:00:00.000000,Notebook,Tecnología,2,1099.62,Online,Ana,1612,2199.24
2024-06-07 00:00:00.000000,Mouse,Tecnología,1,21.29,Online,Juan,1001,21.29
2024-03-30 00:00:00.000000,Mouse,Tecnología,3,18.16,Tienda,Sofía,1409,54.480000000000004
2024-01-13 00:00:00.000000,Lámpara,Hogar,1,63.77,Online,Juan,1596,63.77
2024-04-11 00:00:00.000000,Mouse,Tecnología,2,18.47,Tienda,Sofía,1313,36.94
2024-01-13 00:00:00.000000,Silla,Hogar,4,155.4,Online,Ana,1549,621.6
2024-06-21 00:00:00.000000,Monitor,Tecnología,3,390.82,Online,Juan,1110,1172.46
2024-03-20 00:00:00.000000,Silla,Hogar,2,161.76,Online,Luis,1307,323.52
2024-03-21 00:00:00.000000,Mesa,Hogar,3,288.77,Online,Juan,1505,866.31
2024-05-27 00:00:00.000000,Lámpara,Hogar,1,63.63,Tienda,Luis,1948,63.63
2024-04-21 00:00:00.000000,Mesa,Hogar,3,285.8,Tienda,Juan,1374,857.4000000000001
